season,team,team_abbr,player,salary,team_raw,player_raw,salary_raw
2000,orlando magic,ORL,chucky atkins,385000,"Orlando Magic            Total $41,586,801  [adjusted from listing]",Chucky Atkins,"385,000"
2000,orlando magic,ORL,makhtar ndiaye,385000,"Orlando Magic            Total $41,586,801  [adjusted from listing]",Makhtar Ndiaye,"385,000  [released 9/99]"
2000,orlando magic,ORL,miles simon,385000,"Orlando Magic            Total $41,586,801  [adjusted from listing]",Miles Simon,"385,000  [completed contract*]"
2000,orlando magic,ORL,dominique wilkins,250000,"Orlando Magic            Total $41,586,801  [adjusted from listing]",Dominique Wilkins,"250,000  [released 6/99]"
2000,orlando magic,ORL,earl boykins,88324,"Orlando Magic            Total $41,586,801  [adjusted from listing]",Earl Boykins,"88,324  [released 12/99]"
2000,orlando magic,ORL,kiwane garris,61147,"Orlando Magic            Total $41,586,801  [adjusted from listing]",Kiwane Garris,"61,147  [released 1/00]"
2000,orlando magic,ORL,louis bullock,10000,"Orlando Magic            Total $41,586,801  [adjusted from listing]",Louis Bullock,"10,000  [released 10/99]"
2001,orlando magic,ORL,grant hill,9660000,"Orlando Magic           Total: $36,494,360",Grant Hill,"$9,660,000"
2001,orlando magic,ORL,tracy mcgrady,9660000,"Orlando Magic           Total: $36,494,360",Tracy McGrady,"$9,660,000"
2001,orlando magic,ORL,bo outlaw,4500000,"Orlando Magic           Total: $36,494,360",Bo Outlaw,"$4,500,000"
2001,orlando magic,ORL,darrell armstrong,3100000,"Orlando Magic           Total: $36,494,360",Darrell Armstrong,"$3,100,000"
2001,orlando magic,ORL,mike miller,2320080,"Orlando Magic           Total: $36,494,360",Mike Miller,"$2,320,080"
2001,orlando magic,ORL,andrew declercq,1920000,"Orlando Magic           Total: $36,494,360",Andrew DeClercq,"$1,920,000"
2001,orlando magic,ORL,michael doleac,1452000,"Orlando Magic           Total: $36,494,360",Michael Doleac,"$1,452,000"
2001,orlando magic,ORL,pat garrity,1019280,"Orlando Magic           Total: $36,494,360",Pat Garrity,"$1,019,280"
2001,orlando magic,ORL,dee brown,1000000,"Orlando Magic           Total: $36,494,360",Dee Brown,"$1,000,000  [cap amount: $548,500]"
2001,orlando magic,ORL,monty williams,1000000,"Orlando Magic           Total: $36,494,360",Monty Williams,"$1,000,000  [cap amount: $548,500]"
2001,orlando magic,ORL,don reid,611000,"Orlando Magic           Total: $36,494,360",Don Reid,"$611,000  [cap amount: $548,500]"
2001,orlando magic,ORL,john amaechi,600000,"Orlando Magic           Total: $36,494,360",John Amaechi,"$600,000"
2001,orlando magic,ORL,troy hudson,523500,"Orlando Magic           Total: $36,494,360",Troy Hudson,"$523,500"
2001,orlando magic,ORL,elliot perry,94000,"Orlando Magic           Total: $36,494,360",Elliot Perry,"$94,000  [released]"
2002,orlando magic,ORL,grant hill,10865250,"Orlando Magic           Total: $45,796,501",Grant Hill,"$10,865,250"
2002,orlando magic,ORL,tracy mcgrady,10865250,"Orlando Magic           Total: $45,796,501",Tracy McGrady,"$10,865,250"
2002,orlando magic,ORL,darrell armstrong,4005000,"Orlando Magic           Total: $45,796,501",Darrell Armstrong,"$4,005,000"
2002,orlando magic,ORL,jud buechler,3600000,"Orlando Magic           Total: $45,796,501",Jud Buechler,"$3,600,000"
2002,orlando magic,ORL,andrew declercq,2900000,"Orlando Magic           Total: $45,796,501",Andrew DeClercq,"$2,900,000"
2002,orlando magic,ORL,mike miller,2494080,"Orlando Magic           Total: $45,796,501",Mike Miller,"$2,494,080"
2002,orlando magic,ORL,horace grant,2419580,"Orlando Magic           Total: $45,796,501",Horace Grant,"$2,419,580"
2002,orlando magic,ORL,patrick ewing,2118420,"Orlando Magic           Total: $45,796,501",Patrick Ewing,"$2,118,420"
2002,orlando magic,ORL,pat garrity,1569691,"Orlando Magic           Total: $45,796,501",Pat Garrity,"$1,569,691"
2002,orlando magic,ORL,steven hunter,1244880,"Orlando Magic           Total: $45,796,501",Steven Hunter,"$1,244,880"
2002,orlando magic,ORL,don reid,1000000,"Orlando Magic           Total: $45,796,501",Don Reid,"$1,000,000"
2002,orlando magic,ORL,jeryl sasser,901800,"Orlando Magic           Total: $45,796,501",Jeryl Sasser,"$901,800"
2002,orlando magic,ORL,monty williams,778350,"Orlando Magic           Total: $45,796,501",Monty Williams,"$778,350  [counts $590,850]"
2002,orlando magic,ORL,laron profit,630850,"Orlando Magic           Total: $45,796,501",Laron Profit,"$630,850  [released]"
2002,orlando magic,ORL,troy hudson,590850,"Orlando Magic           Total: $45,796,501",Troy Hudson,"$590,850"
2003,orlando magic,ORL,grant hill,12072500,"Orlando Magic           Total: $50,042,784",Grant Hill,"$12,072,500"
2003,orlando magic,ORL,tracy mcgrady,12072500,"Orlando Magic           Total: $50,042,784",Tracy McGrady,"$12,072,500"
2003,orlando magic,ORL,darrell armstrong,4010000,"Orlando Magic           Total: $50,042,784",Darrell Armstrong,"$4,010,000"
2003,orlando magic,ORL,jud buechler,3450000,"Orlando Magic           Total: $50,042,784",Jud Buechler,"$3,450,000  [released]"
2003,orlando magic,ORL,andrew declercq,3262500,"Orlando Magic           Total: $50,042,784",Andrew DeClercq,"$3,262,500"
2003,orlando magic,ORL,mike miller,2668080,"Orlando Magic           Total: $50,042,784",Mike Miller,"$2,668,080"
2003,orlando magic,ORL,horace grant,2661538,"Orlando Magic           Total: $50,042,784",Horace Grant,"$2,661,538  [released]"
2003,orlando magic,ORL,pat garrity,2350000,"Orlando Magic           Total: $50,042,784",Pat Garrity,"$2,350,000"
2003,orlando magic,ORL,patrick ewing,1850000,"Orlando Magic           Total: $50,042,784",Patrick Ewing,"$1,850,000  [released, buyout]"
2003,orlando magic,ORL,steven hunter,1338240,"Orlando Magic           Total: $50,042,784",Steven Hunter,"$1,338,240"
2003,orlando magic,ORL,ryan humphrey,1063680,"Orlando Magic           Total: $50,042,784",Ryan Humphrey,"$1,063,680"
2003,orlando magic,ORL,shawn kemp,1030000,"Orlando Magic           Total: $50,042,784",Shawn Kemp,"$1,030,000  [minimum, counts $637,435]"
2003,orlando magic,ORL,jeryl sasser,969480,"Orlando Magic           Total: $50,042,784",Jeryl Sasser,"$969,480"
2003,orlando magic,ORL,jacque vaughn,699935,"Orlando Magic           Total: $50,042,784",Jacque Vaughn,"$699,935  [minimum]"
2003,orlando magic,ORL,olumide oyedeji,587435,"Orlando Magic           Total: $50,042,784",Olumide Oyedeji,"$587,435  [minimum]"
2003,orlando magic,ORL,pat burke,349458,"Orlando Magic           Total: $50,042,784",Pat Burke,"$349,458  [minimum]"
2004,orlando magic,ORL,grant hill,13279750,"Orlando Magic           Total: $50,209,704",Grant Hill,"$13,279,750"
2004,orlando magic,ORL,tracy mcgrady,13279750,"Orlando Magic           Total: $50,209,704",Tracy McGrady,"$13,279,750"
2004,orlando magic,ORL,juwan howard,4917000,"Orlando Magic           Total: $50,209,704",Juwan Howard,"$4,917,000"
2004,orlando magic,ORL,drew gooden,3004560,"Orlando Magic           Total: $50,209,704",Drew Gooden,"$3,004,560"
2004,orlando magic,ORL,pat garrity,2643750,"Orlando Magic           Total: $50,209,704",Pat Garrity,"$2,643,750"
2004,orlando magic,ORL,andrew declercq,2500000,"Orlando Magic           Total: $50,209,704",Andrew DeClercq,"$2,500,000"
2004,orlando magic,ORL,gordan giricek,1540000,"Orlando Magic           Total: $50,209,704",Gordan Giricek,"$1,540,000"
2004,orlando magic,ORL,tyronn lue,1500000,"Orlando Magic           Total: $50,209,704",Tyronn Lue,"$1,500,000"
2004,orlando magic,ORL,steven hunter,1431600,"Orlando Magic           Total: $50,209,704",Steven Hunter,"$1,431,600"
2004,orlando magic,ORL,reece gaines,1353120,"Orlando Magic           Total: $50,209,704",Reece Gaines,"$1,353,120"
2004,orlando magic,ORL,jeryl sasser,1125729,"Orlando Magic           Total: $50,209,704",Jeryl Sasser,"$1,125,729  [released 10/22/03]"
2004,orlando magic,ORL,monty williams,1000000,"Orlando Magic           Total: $50,209,704",Monty Williams,"$1,000,000  [released 12/26/03]"
2004,orlando magic,ORL,rod strickland,887317,"Orlando Magic           Total: $50,209,704",Rod Strickland,"$887,317  [minimum, counts $571,100]"
2004,orlando magic,ORL,shammond williams,751179,"Orlando Magic           Total: $50,209,704",Shammond Williams,"$751,179  [minimum, counts $688,679]"
2004,orlando magic,ORL,robert archibald,563679,"Orlando Magic           Total: $50,209,704",Robert Archibald,"$563,679  [minimum]"
2004,orlando magic,ORL,keith bogans,366931,"Orlando Magic           Total: $50,209,704",Keith Bogans,"$366,931  [minimum]"
2004,orlando magic,ORL,zaza pachulia,366931,"Orlando Magic           Total: $50,209,704",Zaza Pachulia,"$366,931  [minimum]"
2004,orlando magic,ORL,britton johnsen,44748,"Orlando Magic           Total: $50,209,704",Britton Johnsen,"$44,748  [released 11/17/03, minimum]"
2004,orlando magic,ORL,derrick dial,32375,"Orlando Magic           Total: $50,209,704",Derrick Dial,"$32,375  [released 11/25/03, minimum]"
2005,orlando magic,ORL,grant hill,14487000,"Orlando Magic           Total: $66,445,252",Grant Hill,"$14,487,000"
2005,orlando magic,ORL,steve francis,12330000,"Orlando Magic           Total: $66,445,252",Steve Francis,"$12,330,000"
2005,orlando magic,ORL,kelvin cato,7992000,"Orlando Magic           Total: $66,445,252",Kelvin Cato,"$7,992,000"
2005,orlando magic,ORL,cuttino mobley,5884500,"Orlando Magic           Total: $66,445,252",Cuttino Mobley,"$5,884,500"
2005,orlando magic,ORL,hedo turkoglu,4903000,"Orlando Magic           Total: $66,445,252",Hedo Turkoglu,"$4,903,000"
2005,orlando magic,ORL,tony battie,4800000,"Orlando Magic           Total: $66,445,252",Tony Battie,"$4,800,000"
2005,orlando magic,ORL,dwight howard,4179720,"Orlando Magic           Total: $66,445,252",Dwight Howard,"$4,179,720"
2005,orlando magic,ORL,pat garrity,2937500,"Orlando Magic           Total: $66,445,252",Pat Garrity,"$2,937,500"
2005,orlando magic,ORL,andrew declercq,2500000,"Orlando Magic           Total: $66,445,252",Andrew DeClercq,"$2,500,000"
2005,orlando magic,ORL,deshawn stevenson,2500000,"Orlando Magic           Total: $66,445,252",DeShawn Stevenson,"$2,500,000"
2005,orlando magic,ORL,jameer nelson,1106160,"Orlando Magic           Total: $66,445,252",Jameer Nelson,"$1,106,160"
2005,orlando magic,ORL,stacey augmon,1100000,"Orlando Magic           Total: $66,445,252",Stacey Augmon,"$1,100,000"
2005,orlando magic,ORL,michael bradley,720046,"Orlando Magic           Total: $66,445,252",Michael Bradley,"$720,046  [minimum]"
2005,orlando magic,ORL,brandon hunter,620046,"Orlando Magic           Total: $66,445,252",Brandon Hunter,"$620,046  [minimum]"
2005,orlando magic,ORL,mario kasun,385277,"Orlando Magic           Total: $66,445,252",Mario Kasun,"$385,277  [minimum]"
2006,orlando magic,ORL,grant hill,15694250,"Orlando Magic            Total: $75,365,655",Grant Hill,"$15,694,250"
2006,orlando magic,ORL,steve francis,13700000,"Orlando Magic            Total: $75,365,655",Steve Francis,"$13,700,000"
2006,orlando magic,ORL,kelvin cato,8640000,"Orlando Magic            Total: $75,365,655",Kelvin Cato,"$8,640,000"
2006,orlando magic,ORL,doug christie,8200000,"Orlando Magic            Total: $75,365,655",Doug Christie,"$8,200,000  [released 8/11]"
2006,orlando magic,ORL,hedo turkoglu,5393300,"Orlando Magic            Total: $75,365,655",Hedo Turkoglu,"$5,393,300"
2006,orlando magic,ORL,tony battie,5200000,"Orlando Magic            Total: $75,365,655",Tony Battie,"$5,200,000"
2006,orlando magic,ORL,dwight howard,4493160,"Orlando Magic            Total: $75,365,655",Dwight Howard,"$4,493,160"
2006,orlando magic,ORL,pat garrity,3231250,"Orlando Magic            Total: $75,365,655",Pat Garrity,"$3,231,250"
2006,orlando magic,ORL,keyon dooling,3100000,"Orlando Magic            Total: $75,365,655",Keyon Dooling,"$3,100,000"
2006,orlando magic,ORL,deshawn stevenson,2750000,"Orlando Magic            Total: $75,365,655",DeShawn Stevenson,"$2,750,000"
2006,orlando magic,ORL,jameer nelson,1189200,"Orlando Magic            Total: $75,365,655",Jameer Nelson,"$1,189,200"
2006,orlando magic,ORL,stacey augmon,1138500,"Orlando Magic            Total: $75,365,655",Stacey Augmon,"$1,138,500  [minimum, 2 year contracts]"
2006,orlando magic,ORL,bo outlaw,1138500,"Orlando Magic            Total: $75,365,655",Bo Outlaw,"$1,138,500  [minimum, counts $719,373]"
2006,orlando magic,ORL,terence morris,835810,"Orlando Magic            Total: $75,365,655",Terence Morris,"$835,810  [minimum, counts $719,373]"
2006,orlando magic,ORL,mario kasun,682050,"Orlando Magic            Total: $75,365,655",Mario Kasun,"$682,050"
2006,orlando magic,ORL,travis diener,398762,"Orlando Magic            Total: $75,365,655",Travis Diener,"$398,762  [minimum]"
2007,orlando magic,ORL,grant hill,16901500,"Orlando Magic            Total: $61,013,311",Grant Hill,"$16,901,500"
2007,orlando magic,ORL,hedo turkoglu,5883600,"Orlando Magic            Total: $61,013,311",Hedo Turkoglu,"$5,883,600"
2007,orlando magic,ORL,tony battie,5746000,"Orlando Magic            Total: $61,013,311",Tony Battie,"$5,746,000"
2007,orlando magic,ORL,darko milicic,5218622,"Orlando Magic            Total: $61,013,311",Darko Milicic,"$5,218,622"
2007,orlando magic,ORL,dwight howard,4806720,"Orlando Magic            Total: $61,013,311",Dwight Howard,"$4,806,720"
2007,orlando magic,ORL,carlos arroyo,4100000,"Orlando Magic            Total: $61,013,311",Carlos Arroyo,"$4,100,000"
2007,orlando magic,ORL,pat garrity,3525000,"Orlando Magic            Total: $61,013,311",Pat Garrity,"$3,525,000"
2007,orlando magic,ORL,keyon dooling,3348000,"Orlando Magic            Total: $61,013,311",Keyon Dooling,"$3,348,000"
2007,orlando magic,ORL,trevor ariza,3100000,"Orlando Magic            Total: $61,013,311",Trevor Ariza,"$3,100,000"
2007,orlando magic,ORL,keith bogans,2510000,"Orlando Magic            Total: $61,013,311",Keith Bogans,"$2,510,000"
2007,orlando magic,ORL,j.j. redick,1860720,"Orlando Magic            Total: $61,013,311",J.J. Redick,"$1,860,720"
2007,orlando magic,ORL,jameer nelson,1272120,"Orlando Magic            Total: $61,013,311",Jameer Nelson,"$1,272,120"
2007,orlando magic,ORL,bo outlaw,1178348,"Orlando Magic            Total: $61,013,311",Bo Outlaw,"$1,178,348  [minimum, counts $744,551]"
2007,orlando magic,ORL,mario kasun,919551,"Orlando Magic            Total: $61,013,311",Mario Kasun,"$919,551  [released 7/1/06]"
2007,orlando magic,ORL,travis diener,664209,"Orlando Magic            Total: $61,013,311",Travis Diener,"$664,209  [minimum]"
2007,orlando magic,ORL,james augustine,412718,"Orlando Magic            Total: $61,013,311",James Augustine,"$412,718  [minimum]"
2008,orlando magic,ORL,rashard lewis,14880000,"Orlando Magic            Total: $58,107,045",Rashard Lewis,"$14,880,000"
2008,orlando magic,ORL,hedo turkoglu,6373900,"Orlando Magic            Total: $58,107,045",Hedo Turkoglu,"$6,373,900"
2008,orlando magic,ORL,dwight howard,6061274,"Orlando Magic            Total: $58,107,045",Dwight Howard,"$6,061,274"
2008,orlando magic,ORL,tony battie,5200000,"Orlando Magic            Total: $58,107,045",Tony Battie,"$5,200,000"
2008,orlando magic,ORL,carlos arroyo,4100000,"Orlando Magic            Total: $58,107,045",Carlos Arroyo,"$4,100,000"
2008,orlando magic,ORL,pat garrity,3818750,"Orlando Magic            Total: $58,107,045",Pat Garrity,"$3,818,750"
2008,orlando magic,ORL,keyon dooling,3596000,"Orlando Magic            Total: $58,107,045",Keyon Dooling,"$3,596,000"
2008,orlando magic,ORL,brian cook,3500000,"Orlando Magic            Total: $58,107,045",Brian Cook,"$3,500,000"
2008,orlando magic,ORL,keith bogans,2440000,"Orlando Magic            Total: $58,107,045",Keith Bogans,"$2,440,000"
2008,orlando magic,ORL,j.j. redick,2000160,"Orlando Magic            Total: $58,107,045",J.J. Redick,"$2,000,160"
2008,orlando magic,ORL,jameer nelson,1961609,"Orlando Magic            Total: $58,107,045",Jameer Nelson,"$1,961,609"
2008,orlando magic,ORL,maurice evans,1740000,"Orlando Magic            Total: $58,107,045",Maurice Evans,"$1,740,000"
2008,orlando magic,ORL,adonal foyle,1219590,"Orlando Magic            Total: $58,107,045",Adonal Foyle,"$1,219,590"
2008,orlando magic,ORL,james augustine,687456,"Orlando Magic            Total: $58,107,045",James Augustine,"$687,456  [minimum]"
2008,orlando magic,ORL,marcin gortat,427163,"Orlando Magic            Total: $58,107,045",Marcin Gortat,"$427,163  [minimum]"
2008,orlando magic,ORL,bo outlaw,160071,"Orlando Magic            Total: $58,107,045",Bo Outlaw,"$160,071  [min, c $101,143, rel 11/20]"
2009,orlando magic,ORL,rashard lewis,16447871,"Orlando Magic            Total: $69,672,979",Rashard Lewis,"$16,447,871"
2009,orlando magic,ORL,dwight howard,13758000,"Orlando Magic            Total: $69,672,979",Dwight Howard,"$13,758,000"
2009,orlando magic,ORL,jameer nelson,7700000,"Orlando Magic            Total: $69,672,979",Jameer Nelson,"$7,700,000"
2009,orlando magic,ORL,hedo turkoglu,6864200,"Orlando Magic            Total: $69,672,979",Hedo Turkoglu,"$6,864,200"
2009,orlando magic,ORL,tony battie,5746000,"Orlando Magic            Total: $69,672,979",Tony Battie,"$5,746,000"
2009,orlando magic,ORL,mickael pietrus,5300000,"Orlando Magic            Total: $69,672,979",Mickael Pietrus,"$5,300,000"
2009,orlando magic,ORL,rafer alston,4900000,"Orlando Magic            Total: $69,672,979",Rafer Alston,"$4,900,000"
2009,orlando magic,ORL,tyronn lue,2250000,"Orlando Magic            Total: $69,672,979",Tyronn Lue,"$2,250,000"
2009,orlando magic,ORL,j.j. redick,2139720,"Orlando Magic            Total: $69,672,979",J.J. Redick,"$2,139,720"
2009,orlando magic,ORL,anthony johnson,1910000,"Orlando Magic            Total: $69,672,979",Anthony Johnson,"$1,910,000"
2009,orlando magic,ORL,courtney lee,1176240,"Orlando Magic            Total: $69,672,979",Courtney Lee,"$1,176,240"
2009,orlando magic,ORL,jeremy richardson,769431,"Orlando Magic            Total: $69,672,979",Jeremy Richardson,"$769,431  rel 12/6, s 12/12"
2009,orlando magic,ORL,marcin gortat,711517,"Orlando Magic            Total: $69,672,979",Marcin Gortat,"$711,517  minimum"
2010,orlando magic,ORL,rashard lewis,18876000,"Orlando Magic .......... Total $81,239,000",Rashard Lewis,"$18,876,000"
2010,orlando magic,ORL,vince carter,16300000,"Orlando Magic .......... Total $81,239,000",Vince Carter,"$16,300,000"
